sort_record,match_pfg_nom,dupe,spelling_issue,pfg,source
1795,Colocasia sp.,,NA,Tdr,MC_oneTrueList
4223,Comesperma calymega,,NA,Tdr,JN_MLR_list
1796,Comesperma calymega,1,NA,Sk,MC_oneTrueList
211,Comesperma defoliatum,,NA,ATe,Ling et al 2019
1797,Comesperma defoliatum,1,NA,ATe,MC_oneTrueList
1798,Comesperma ericinum,,NA,Tdr,MC_oneTrueList
1799,Comesperma retusum ,,NA,Se,MC_oneTrueList
1800,Comesperma sphaerocarpum,,NA,ATe,MC_oneTrueList
1801,Comesperma virgatum,,NA,Tda,MC_oneTrueList
1802,Commelina benghalensis,,NA,Tda,MC_oneTrueList
5157,Commelina cyanea,,NA,Tda,Bowen_Phd
1803,Commelina cyanea,1,NA,Tda,MC_oneTrueList
1804,Commelina sp.,,NA,Tdr,MC_oneTrueList
4224,Compositae sp.,,NA,Tdr,JN_MLR_list
1805,Compsopogon coeruleus,,NA,Sk,MC_oneTrueList
6354,Conospermum taxifolium,,NA,Tda,Johns et al 2015
1806,Conospermum taxifolium,1,NA,Tdr,MC_oneTrueList
1807,Conostephium pendulum,,NA,Tdr,MC_oneTrueList
1808,Conostylis candicans,,NA,Tdr,MC_oneTrueList
1809,Conostylis sp.,,NA,Tdr,MC_oneTrueList
5158,Convolvulus erubescens,,NA,Tda,Bowen_Phd
5763,Convolvulus erubescens,1,NA,Tdr,Campbell_RC
928,Convolvulus erubescens,1,NA,Tdr,Mason et al 2022
1810,Convolvulus erubescens,1,NA,Tdr,MC_oneTrueList
5159,Convolvulus graminetinus,,NA,Tda,Bowen_Phd
5764,Convolvulus remotus,,NA,Tdr,Campbell_RC
1811,Convolvulus remotus,1,NA,Tdr,MC_oneTrueList
5160,Convolvulus sp.,,NA,Tda,Bowen_Phd
5765,Convolvulus sp.,1,NA,Tdr,Campbell_RC
5161,Conyza albida,,NA,Tda,Bowen_Phd
4225,Conyza albida,1,NA,Tda,JN_MLR_list
5162,Conyza bonariensis,,NA,Tdr,Bowen_Phd
1157,Conyza bonariensis,1,NA,Tda,Brock & Casanova 2000
724,Conyza bonariensis,1,NA,Tdr,Campbell et al 2014
5766,Conyza bonariensis,1,NA,Tdr,Campbell_RC
4226,Conyza bonariensis,1,NA,Tda,JN_MLR_list
1046,Conyza bonariensis,1,NA,T,Leck & Brock 2000
1812,Conyza bonariensis,1,NA,Tdr,MC_oneTrueList
1005,Conyza bonariensis,1,NA,Tda,Price et al 2010
5163,Conyza sp.,,NA,Tdr,Bowen_Phd
725,Conyza sp.,1,NA,Tdr,Campbell et al 2014
5767,Conyza sp.,1,NA,Tdr,Campbell_RC
4227,Conyza sp.,1,NA,Tdr,JN_MLR_list
6355,Conyza sp.,1,NA,Tda,Johns et al 2015
1813,Conyza sp.,1,NA,Tdr,MC_oneTrueList
5164,Conyza sumatrensis,,NA,Tda,Bowen_Phd
929,Conyza sumatrensis,1,NA,Tda,Mason et al 2022
1814,Conyza sumatrensis,1,NA,Tda,MC_oneTrueList
726,Conyza sumatrensis var. sumatrensis,,NA,Tdr,Campbell et al 2014
5768,Conyza sumatrensis var. sumatrensis,1,NA,Tdr,Campbell_RC
1815,Coprosma nivalis,,NA,Tdr,MC_oneTrueList
212,Coprosma quadrifida,,NA,Tdr,Ling et al 2019
1816,Coprosma quadrifida,1,NA,Tdr,MC_oneTrueList
4228,Coprosma repens,,NA,Tdr,JN_MLR_list
1817,Coprosma repens,1,NA,Tdr,MC_oneTrueList
1818,Coronidium boormanii,,NA,Tdr,MC_oneTrueList
6356,Coronidium scorpioides,,NA,Tda,Johns et al 2015
1819,Coronidium scorpioides,1,NA,Tdr,MC_oneTrueList
4229,Correa aemula,,NA,Tdr,JN_MLR_list
1820,Correa aemula,1,NA,Tdr,MC_oneTrueList
4230,Correa aemula s.str.,,NA,Tdr,JN_MLR_list
4231,Correa calycina,,NA,Tdr,JN_MLR_list
1821,Correa calycina,1,NA,Tdr,MC_oneTrueList
1822,Correa decumbens,,NA,Tdr,MC_oneTrueList
4232,Correa eburnea,,NA,Tdr,JN_MLR_list
1823,Correa eburnea,1,NA,Tdr,MC_oneTrueList
1824,Correa reflexa,,NA,Tdr,MC_oneTrueList
4233,Corybas diemenicus,,NA,Tdr,JN_MLR_list
1825,Corybas diemenicus,1,NA,Tdr,MC_oneTrueList
4234,Corybas dilatatus,,NA,Tdr,JN_MLR_list
1826,Corybas dilatatus,1,NA,Tdr,MC_oneTrueList
1827,Corymbia calophylla,,NA,Tdr,MC_oneTrueList
5165,Corymbia tessellaris,,NA,Tda,Bowen_Phd
1828,Corymbia vespertilio,,NA,Tdr,MC_oneTrueList
1829,Corynotheca micrantha,,NA,Tdr,MC_oneTrueList
213,Cotula alpina,,NA,Tda,Ling et al 2019
1830,Cotula alpina,1,NA,Tda,MC_oneTrueList
5166,Cotula australis,,NA,Tdr,Bowen_Phd
5769,Cotula australis,1,NA,Tdr,Campbell_RC
4235,Cotula australis,1,NA,ARp,JN_MLR_list
1831,Cotula australis,1,NA,Tdr,MC_oneTrueList
5770,Cotula bipinnata,,NA,Tda,Campbell_RC
1832,Cotula bipinnata,1,NA,Tda,MC_oneTrueList
5167,Cotula coronopifolia,,NA,ARp,Bowen_Phd
5771,Cotula coronopifolia,1,NA,ATl,Campbell_RC
537,Cotula coronopifolia,1,NA,ARp,Casanova 2011
30,Cotula coronopifolia,1,NA,ARp,Deane et al 2017
4236,Cotula coronopifolia,1,NA,ARp,JN_MLR_list
214,Cotula coronopifolia,1,NA,ARp,Ling et al 2019
1833,Cotula coronopifolia,1,NA,ARp,MC_oneTrueList
1834,Cotula sp.,,NA,ARp,MC_oneTrueList
1835,Cotula vulgaris ,,NA,Tda,MC_oneTrueList
31,Cotula vulgaris var. australasica,,NA,Tda,Deane et al 2017
4237,Cotula vulgaris var. australasica,1,NA,Tda,JN_MLR_list
1836,Cotula vulgaris var. australasica,1,NA,ARp,MC_oneTrueList
215,Craspedia canens,,NA,Tdr,Ling et al 2019
1837,Craspedia canens,1,NA,Tdr,MC_oneTrueList
4238,Craspedia glauca,,NA,Tdr,JN_MLR_list
1838,Craspedia glauca,1,NA,Ate,MC_oneTrueList
5168,Craspedia haplorrhiza,,NA,Tda,Bowen_Phd
5772,Craspedia haplorrhiza,1,NA,Tda,Campbell_RC
5773,Craspedia paludicola,,NA,Tda,Campbell_RC
588,Craspedia paludicola,1,NA,ATe,Casanova & Powling 2014
216,Craspedia paludicola,1,NA,Tda,Ling et al 2019
1839,Craspedia paludicola,1,NA,Tda,MC_oneTrueList
1840,Craspedia sp. 1 (PG 6554),,NA,Tdr,MC_oneTrueList
1841,Craspedia uniflora,,NA,Tdr,MC_oneTrueList
1842,Craspedia variabilis,,NA,Tda,MC_oneTrueList
4239,Crassula closiana,,NA,Tdr,JN_MLR_list
1843,Crassula closiana,1,NA,Tdr,MC_oneTrueList
5169,Crassula colorata,,NA,Tdr,Bowen_Phd
5774,Crassula colorata,1,NA,Tda,Campbell_RC
217,Crassula colorata,1,NA,Tdr,Ling et al 2019
1844,Crassula colorata ,,NA,Tdr,MC_oneTrueList
1845,Crassula colorata var. acuminata ,,NA,Tdr,MC_oneTrueList
218,Crassula decumbens,,NA,ATl,Ling et al 2019
5775,Crassula decumbens var. decumbens,,NA,Tda,Campbell_RC
4240,Crassula decumbens var. decumbens,1,NA,Tdr,JN_MLR_list
1846,Crassula decumbens var. decumbens ,,NA,ATl,MC_oneTrueList
1158,Crassula helmsii,,NA,ARp,Brock & Casanova 2000
5776,Crassula helmsii,1,NA,ATl,Campbell_RC
590,Crassula helmsii,1,NA,ARp,Casanova & Powling 2014
538,Crassula helmsii,1,NA,ARp,Casanova 2011
32,Crassula helmsii,1,NA,ATl,Deane et al 2017
4241,Crassula helmsii,1,NA,ATl,JN_MLR_list
1129,Crassula helmsii,1,NA,AR,Leck & Brock 2000
219,Crassula helmsii,1,NA,ARp,Ling et al 2019
1847,Crassula helmsii,1,NA,ARp,MC_oneTrueList
589,Crassula natans,,NA,ATl,Casanova & Powling 2014
1848,Crassula natans,1,NA,ARp,MC_oneTrueList
33,Crassula natans var. minus,,NA,ATl,Deane et al 2017
4242,Crassula natans var. minus,1,NA,ATl,JN_MLR_list
1849,Crassula natans var. minus,1,NA,ATl,MC_oneTrueList
4243,Crassula peduncularis,,NA,ATl,JN_MLR_list
220,Crassula peduncularis,1,NA,ARp,Ling et al 2019
1850,Crassula peduncularis,1,NA,ARp,MC_oneTrueList
5777,Crassula sieberiana,,NA,Tdr,Campbell_RC
1851,Crassula sieberiana,1,NA,Tdr,MC_oneTrueList
727,Crassula sp.,,NA,Tda,Campbell et al 2014
4244,Crassula sp.,1,NA,Tdr,JN_MLR_list
1852,Crassula sp.,1,NA,ARp,MC_oneTrueList
1853,Crassula tetramera ,,NA,Tda,MC_oneTrueList
4245,Cratystylis conocephala,,NA,Tdr,JN_MLR_list
4246,Crepis foetida subsp. foetida,,NA,Tdr,JN_MLR_list
1854,Crepis foetida subsp. foetida,1,NA,Tda,MC_oneTrueList
5170,Cressa australis,,NA,ATe,Bowen_Phd
728,Cressa australis,1,NA,Tda,Campbell et al 2014
5778,Cressa australis,1,NA,Tda,Campbell_RC
221,Cressa australis,1,NA,ATe,Ling et al 2019
1855,Cressa australis,1,NA,ATe,MC_oneTrueList
5171,Crinum flaccidum,,NA,Tdr,Bowen_Phd
222,Crinum flaccidum,1,NA,Tdr,Ling et al 2019
1856,Crinum flaccidum,1,NA,Tdr,MC_oneTrueList
5779,Crinum sp.,,NA,Tda,Campbell_RC
1857,Crowea exalata subsp. exalata,,NA,Tdr,MC_oneTrueList
4247,Cruciferae sp.,,NA,Tdr,JN_MLR_list
4248,Cryptandra hispidula,,NA,Tdr,JN_MLR_list
1858,Cryptandra hispidula,1,NA,Tdr,MC_oneTrueList
1859,Cryptandra leucopogon,,NA,Tdr,MC_oneTrueList
4249,Cryptostylis subulata,,NA,ATe,JN_MLR_list
1860,Cryptostylis subulata,1,NA,Tdr,MC_oneTrueList
5172,Cucumis melo subsp. agrestis,,NA,Tdr,Bowen_Phd
1861,Cucumis melo subsp. agrestis,1,NA,Tdr,MC_oneTrueList
5780,Cucumis myriocarpus,,NA,Tdr,Campbell_RC
930,Cucumis myriocarpus,1,NA,Tdr,Mason et al 2022
1862,Cucumis myriocarpus,1,NA,Tdr,MC_oneTrueList
5173,Cucumis myriocarpus subsp. leptodermis,,NA,Tdr,Bowen_Phd
729,Cucurbitaceae,,NA,T,Campbell et al 2014
1863,Cullen australasicum,,NA,Tdr,MC_oneTrueList
5174,Cullen cinereum,,NA,Tdr,Bowen_Phd
223,Cullen cinereum,1,NA,Tda,Ling et al 2019
1864,Cullen cinereum,1,NA,Tda,MC_oneTrueList
1865,Cullen leucanthum,,NA,Tda,MC_oneTrueList
5781,Cullen pallidum,,NA,Tdr,Campbell_RC
1866,Cullen pallidum,1,NA,Tdr,MC_oneTrueList
1867,Cullen parvum,,NA,Tda,MC_oneTrueList
5175,Cullen tenax,,NA,Tda,Bowen_Phd
1868,Cullen tenax,1,NA,Tda,MC_oneTrueList
1869,Cullen walkingtonii,,NA,Tda,MC_oneTrueList
1870,Cupaniopsis anacardioides,,NA,ATw,MC_oneTrueList
1871,Cuphonotus andraeanus,,NA,Tdr,MC_oneTrueList
1872,Cuphonotus humistratus,,NA,Tda,MC_oneTrueList
5176,Cuscuta campestris,,NA,Tdr,Bowen_Phd
730,Cuscuta campestris,1,NA,Tdr,Campbell et al 2014
5782,Cuscuta campestris,1,NA,Tdr,Campbell_RC
1873,Cuscuta campestris,1,NA,Tdr,MC_oneTrueList
5177,Cyclospermum leptophyllum,,NA,Tdr,Bowen_Phd
1874,Cyclospermum leptophyllum,1,NA,Tdr,MC_oneTrueList
224,Cycnogeton dubium,,NA,ATl,Ling et al 2019
225,Cycnogeton multifructum,,NA,ATl,Ling et al 2019
226,Cycnogeton procerum,,NA,Se,Ling et al 2019
5178,Cymbidium canaliculatum,,NA,Tdr,Bowen_Phd
5179,Cymbidium sp.,,NA,Tdr,Bowen_Phd
1875,Cymbonotus preissianus ,,NA,Tdr,MC_oneTrueList
227,Cymbopogon ambiguus,,NA,Tdr,Ling et al 2019
228,Cymbopogon obtectus,,NA,Tdr,Ling et al 2019
1876,Cymbopogon obtectus,1,NA,Tdr,MC_oneTrueList
1877,Cymbopogon sp.,,NA,Tdr,MC_oneTrueList
1878,Cynara cardunculus subsp. cardunculus,,NA,Tdr,MC_oneTrueList
4250,Cynara cardunculus subsp. flavescens,,NA,Tdr,JN_MLR_list
1879,Cynara cardunculus subsp. flavescens,1,NA,Tdr,MC_oneTrueList
5180,Cynodon dactylon,,NA,Tda,Bowen_Phd
1159,Cynodon dactylon,1,NA,Tdr,Brock & Casanova 2000
731,Cynodon dactylon,1,NA,Tdr,Campbell et al 2014
5783,Cynodon dactylon,1,NA,Tdr,Campbell_RC
34,Cynodon dactylon,1,NA,Tdr,Deane et al 2017
4251,Cynodon dactylon,1,NA,Tdr,JN_MLR_list
1880,Cynodon dactylon var. dactylon,,NA,Tdr,MC_oneTrueList
732,Cynodon dactylon var. pulchellus,,NA,Tdr,Campbell et al 2014
1881,Cynodon dactylon var. pulchellus,1,NA,Tdr,MC_oneTrueList
1882,Cynoglossum australe,,NA,Tdr,MC_oneTrueList
4252,Cynosurus cristatus,,NA,Tdr,JN_MLR_list
5784,Cynosurus echinatus,,NA,Tdr,Campbell_RC
4253,Cynosurus echinatus,1,NA,Tdr,JN_MLR_list
1883,Cynosurus echinatus,1,NA,ATe,MC_oneTrueList
4254,Cynosurus sp.,,NA,Tdr,JN_MLR_list
733,Cyperaceae,,NA,ATe,Campbell et al 2014
6357,Cyperaceae indeterminate,,NA,ATe,Johns et al 2015
35,Cyperaceae sp.,,NA,ATe,Deane et al 2017
4255,Cyperaceae sp.,1,NA,ATe,JN_MLR_list
4256,Cyperus albostriatus,,NA,ATe,JN_MLR_list
1884,Cyperus albostriatus,1,NA,Tda,MC_oneTrueList
229,Cyperus alterniflorus,,NA,Tda,Ling et al 2019
1885,Cyperus aquatilis,,NA,ATe,MC_oneTrueList
1886,Cyperus aromaticus,,NA,ATe,MC_oneTrueList
1887,Cyperus betchei subsp. betchei,,NA,Tda,MC_oneTrueList
5181,Cyperus bifax,,NA,ATe,Bowen_Phd
5785,Cyperus bifax,1,NA,ATe,Campbell_RC
1888,Cyperus bifax,1,NA,ATe,MC_oneTrueList
1066,Cyperus bipartitus,,NA,AT,Leck & Brock 2000
5182,Cyperus concinnus,,NA,ATe,Bowen_Phd
230,Cyperus concinnus,1,NA,ATe,Ling et al 2019
4257,Cyperus congestus,,NA,ATe,JN_MLR_list
1889,Cyperus congestus,1,NA,Ate,MC_oneTrueList
5183,Cyperus difformis,,NA,ATl,Bowen_Phd
734,Cyperus difformis,1,NA,ATe,Campbell et al 2014
5786,Cyperus difformis,1,NA,ATe,Campbell_RC
4258,Cyperus difformis,1,NA,ATe,JN_MLR_list
231,Cyperus difformis,1,NA,ATl,Ling et al 2019
931,Cyperus difformis,1,NA,ATl,Mason et al 2022
1890,Cyperus difformis,1,NA,ATl,MC_oneTrueList
993,Cyperus difformis,1,NA,AT,Price et al 2010
1891,Cyperus digitatus,,NA,ATe,MC_oneTrueList
1160,Cyperus eragrostis,,NA,ATe,Brock & Casanova 2000
5787,Cyperus eragrostis,1,NA,ATe,Campbell_RC
4259,Cyperus eragrostis,1,NA,ATe,JN_MLR_list
232,Cyperus eragrostis,1,NA,ATe,Ling et al 2019
1892,Cyperus eragrostis,1,NA,ATe,MC_oneTrueList
1893,Cyperus exalatus=involucratus?,,NA,ATe,MC_oneTrueList
5184,Cyperus exaltatus,,NA,ATe,Bowen_Phd
5788,Cyperus exaltatus,1,NA,ATe,Campbell_RC
4260,Cyperus exaltatus,1,NA,ATe,JN_MLR_list
233,Cyperus exaltatus,1,NA,ATe,Ling et al 2019
1894,Cyperus exaltatus,1,NA,ATe,MC_oneTrueList
36,Cyperus fascicularis,,NA,ATe,Deane et al 2017
1895,Cyperus fascicularis,1,NA,ATe,MC_oneTrueList
1896,Cyperus flaccidus,,NA,ATe,MC_oneTrueList
234,Cyperus flavidus,,NA,ATe,Ling et al 2019
1897,Cyperus gilesii,,NA,ATe,MC_oneTrueList
5185,Cyperus gracilis,,NA,ATe,Bowen_Phd
1898,Cyperus gracilis,1,NA,ATe,MC_oneTrueList
5789,Cyperus gunnii,,NA,ATe,Campbell_RC
235,Cyperus gunnii,1,NA,ATe,Ling et al 2019
5186,Cyperus gunnii subsp. gunnii,,NA,ATe,Bowen_Phd
4261,Cyperus gunnii subsp. gunnii,1,NA,ATe,JN_MLR_list
1899,Cyperus gunnii subsp. gunnii,1,NA,ATe,MC_oneTrueList
735,Cyperus gymnocaulos,,NA,ATe,Campbell et al 2014
5790,Cyperus gymnocaulos,1,NA,ATe,Campbell_RC
591,Cyperus gymnocaulos,1,NA,Tda,Casanova & Powling 2014
37,Cyperus gymnocaulos,1,NA,ATe,Deane et al 2017
4262,Cyperus gymnocaulos,1,NA,ATe,JN_MLR_list
236,Cyperus gymnocaulos,1,NA,ATe,Ling et al 2019
1900,Cyperus gymnocaulos,1,NA,ATe,MC_oneTrueList
4263,Cyperus hamulosus,,NA,ATe,JN_MLR_list
1901,Cyperus hamulosus,1,NA,ATe,MC_oneTrueList
4264,Cyperus involucratus,,NA,ATe,JN_MLR_list
1902,Cyperus involucratus,1,NA,ATe,MC_oneTrueList
237,Cyperus iria,,NA,ATe,Ling et al 2019
1903,Cyperus iria,1,NA,ATe,MC_oneTrueList
4265,Cyperus laevigatus,,NA,ATe,JN_MLR_list
1904,Cyperus laevigatus,1,NA,ATe,MC_oneTrueList
592,Cyperus lhotskyanus,,NA,ATe,Casanova & Powling 2014
4266,Cyperus lhotskyanus,1,NA,ATe,JN_MLR_list
238,Cyperus lhotskyanus,1,NA,ATe,Ling et al 2019
1905,Cyperus lhotskyanus,1,NA,ATe,MC_oneTrueList
593,Cyperus lucidus,,NA,ATe,Casanova & Powling 2014
239,Cyperus lucidus,1,NA,ATe,Ling et al 2019
1906,Cyperus lucidus,1,NA,ATe,MC_oneTrueList
1067,Cyperus odoratus,,NA,T,Leck & Brock 2000
1907,Cyperus pilosus,,NA,ATe,MC_oneTrueList
1908,Cyperus polystachyos,,NA,ATe,MC_oneTrueList
736,Cyperus pygmaeus,,NA,ATe,Campbell et al 2014
5791,Cyperus pygmaeus,1,NA,ATe,Campbell_RC
240,Cyperus pygmaeus,1,NA,ATl,Ling et al 2019
1909,Cyperus pygmaeus,1,NA,ATl,MC_oneTrueList
241,Cyperus rigidellus,,NA,ATe,Ling et al 2019
1910,Cyperus rigidellus,1,NA,ATe,MC_oneTrueList
1911,Cyperus rotundus,,NA,ATe,MC_oneTrueList
1161,Cyperus sanguinolentus,,NA,ATe,Brock & Casanova 2000
4267,Cyperus sanguinolentus,1,NA,ATe,JN_MLR_list
1068,Cyperus sanguinolentus,1,NA,AT,Leck & Brock 2000
242,Cyperus sanguinolentus,1,NA,ATe,Ling et al 2019
1912,Cyperus sanguinolentus,1,NA,ATe,MC_oneTrueList
5187,Cyperus sp.,,NA,ATe,Bowen_Phd
1162,Cyperus sp.,1,NA,ATe,Brock & Casanova 2000
4268,Cyperus sp.,1,NA,ATe,JN_MLR_list
1913,Cyperus sp.,1,NA,ATe,MC_oneTrueList
1914,Cyperus sphacelatus,,NA,Tdr,MC_oneTrueList
1915,Cyperus sphaeroideus,,NA,ATe,MC_oneTrueList
243,Cyperus squarrosus,,NA,Tda,Ling et al 2019
1916,Cyperus squarrosus,1,NA,Tda,MC_oneTrueList
1069,Cyperus strigosus,,NA,T,Leck & Brock 2000
38,Cyperus tenellus,,NA,ATe,Deane et al 2017
4269,Cyperus tenellus,1,NA,ATe,JN_MLR_list
1917,Cyperus tenellus,1,NA,Ate,MC_oneTrueList
1918,Cyperus trinervis,,NA,Tda,MC_oneTrueList
1919,Cyperus unioloides,,NA,ATe,MC_oneTrueList
4270,Cyperus vaginatus,,NA,ATe,JN_MLR_list
1920,Cyperus vaginatus,1,NA,ATe,MC_oneTrueList
4271,Cyperus victoriensis,,NA,ATe,JN_MLR_list
244,Cyperus victoriensis,1,NA,ATe,Ling et al 2019
1921,Cyperus victoriensis,1,NA,ATe,MC_oneTrueList
1922,Cyrtococcum oxyphyllum,,NA,Tdr,MC_oneTrueList
4272,Cyrtostylis reniformis,,NA,Tdr,JN_MLR_list
1923,Cyrtostylis reniformis,1,NA,Tdr,MC_oneTrueList
4273,Cytisus scoparius,,NA,Tdr,JN_MLR_list
1924,Cytisus scoparius,1,NA,Tdr,MC_oneTrueList
4274,Dactylis glomerata,,NA,Tdr,JN_MLR_list
1925,Dactylis glomerata,1,NA,Tdr,MC_oneTrueList
5188,Dactyloctenium radulans,,NA,Tdr,Bowen_Phd
1926,Dactyloctenium radulans,1,NA,Tdr,MC_oneTrueList
5189,Damasonium minus,,NA,ARp,Bowen_Phd
737,Damasonium minus,1,NA,ARp,Campbell et al 2014
5792,Damasonium minus,1,NA,ATe,Campbell_RC
4275,Damasonium minus,1,NA,ARp,JN_MLR_list
245,Damasonium minus,1,NA,ARp,Ling et al 2019
1927,Damasonium minus,1,NA,ARp,MC_oneTrueList
986,Damasonium minus,1,NA,AR,Price et al 2010
1928,Dampiera linearis,,NA,Tdr,MC_oneTrueList
6358,Dampiera stricta,,NA,Tdr,Johns et al 2015
1929,Dampiera stricta,1,NA,Tdr,MC_oneTrueList
595,Danthonia duttoniana,,NA,Tda,Casanova & Powling 2014
594,Danthonia geniculata,,NA,Tdr,Casanova & Powling 2014
4276,Danthonia pilosa,,NA,Tdr,JN_MLR_list
4277,Danthonia pilosa var. pilosa,,NA,Tdr,JN_MLR_list
4278,Danthonia sp.,,NA,Tdr,JN_MLR_list
1930,Datura ferox,,NA,Tdr,MC_oneTrueList
1931,Datura inoxia,,NA,Tdr,MC_oneTrueList
5793,Datura stramonium,,NA,Tdr,Campbell_RC
1932,Datura stramonium,1,NA,Tdr,MC_oneTrueList
5190,Daucus glochidiatus,,NA,Tdr,Bowen_Phd
738,Daucus glochidiatus,1,NA,Tdr,Campbell et al 2014
5794,Daucus glochidiatus,1,NA,Tdr,Campbell_RC
4279,Daucus glochidiatus,1,NA,Tda,JN_MLR_list
1933,Daucus glochidiatus,1,NA,Tdr,MC_oneTrueList
5191,Daucus sp.,,NA,Tdr,Bowen_Phd
4280,Daviesia arenaria,,NA,Tdr,JN_MLR_list
1934,Daviesia arenaria,1,NA,Tdr,MC_oneTrueList
4281,Daviesia brevifolia,,NA,Tdr,JN_MLR_list
1935,Daviesia brevifolia,1,NA,Tdr,MC_oneTrueList
1936,Daviesia genistifolia,,NA,Tdr,MC_oneTrueList
6359,Daviesia latifolia,,NA,Tdr,Johns et al 2015
1937,Daviesia latifolia,1,NA,Tdr,MC_oneTrueList
4282,Daviesia leptophylla,,NA,Tdr,JN_MLR_list
1938,Daviesia leptophylla,1,NA,Tdr,MC_oneTrueList
1939,Daviesia nova-anglica,,NA,Tdr,MC_oneTrueList
4283,Daviesia sp.,,NA,Tdr,JN_MLR_list
4285,Daviesia ulicifolia,,NA,Tdr,JN_MLR_list
1940,Daviesia ulicifolia,1,NA,Tdr,MC_oneTrueList
4284,Daviesia ulicifolia subsp. incarnata,,NA,Tdr,JN_MLR_list
1941,Daviesia ulicifolia subsp. incarnata,1,NA,Tdr,MC_oneTrueList
1942,Dentella minutissima,,NA,ATl,MC_oneTrueList
1943,Dentella sp.,,NA,ATl,MC_oneTrueList
6360,Derwentia blakelyi,,NA,Tdr,Johns et al 2015
5192,Desmodium campylocaulon,,NA,Tdr,Bowen_Phd
1944,Desmodium nemorosum,,NA,Tda,MC_oneTrueList
5193,Desmodium varians,,NA,Tdr,Bowen_Phd
1945,Desmodium varians,1,NA,Tdr,MC_oneTrueList
1946,Deyeuxia brachyathera,,NA,Tda,MC_oneTrueList
1947,Deyeuxia carinata,,NA,Tda,MC_oneTrueList
4286,Deyeuxia densa,,NA,Tdr,JN_MLR_list
1948,Deyeuxia densa,1,NA,Tdr,MC_oneTrueList
6361,Deyeuxia gunniana,,NA,Tda,Johns et al 2015
1949,Deyeuxia gunniana,1,NA,Tda,MC_oneTrueList
1950,Deyeuxia imbricata,,NA,Tdr,MC_oneTrueList
1951,Deyeuxia mckiei,,NA,Tdr,MC_oneTrueList
4287,Deyeuxia minor,,NA,Tdr,JN_MLR_list
1952,Deyeuxia minor,1,NA,Tdr,MC_oneTrueList
1953,Deyeuxia parviseta,,NA,Tda,MC_oneTrueList
5795,Deyeuxia quadriseta,,NA,Tda,Campbell_RC
4288,Deyeuxia quadriseta,1,NA,ATe,JN_MLR_list
246,Deyeuxia quadriseta,1,NA,ATe,Ling et al 2019
1954,Deyeuxia quadriseta,1,NA,ATe,MC_oneTrueList
6362,Deyeuxia sp.,,1,Tda,Johns et al 2015
1955,Deyeuxia sp.,1,NA,Tdr,MC_oneTrueList
5796,Dianella admixta,,NA,Tdr,Campbell_RC
4289,Dianella brevicaulis,,NA,Tdr,JN_MLR_list
1956,Dianella brevicaulis,1,NA,Tdr,MC_oneTrueList
1957,Dianella caerulea,,NA,Tdr,MC_oneTrueList
1958,Dianella longifolia var. grandis,,NA,Tda,MC_oneTrueList
1959,Dianella longifolia var. longifolia,,NA,Tda,MC_oneTrueList
1960,Dianella porracea,,NA,Tdr,MC_oneTrueList
5797,Dianella revoluta,,NA,Tdr,Campbell_RC
4290,Dianella revoluta,1,NA,Tdr,JN_MLR_list
1961,Dianella revoluta,1,NA,Tdr,MC_oneTrueList
4291,Dianella revoluta var. revoluta,,NA,Tdr,JN_MLR_list
1962,Dianella revoluta var. revoluta,1,NA,Tdr,MC_oneTrueList
5194,Dianella sp.,,NA,Tdr,Bowen_Phd
1963,Dianella sp.,1,NA,Tdr,MC_oneTrueList
5798,Dianella sp. aff. longifolia (Riverina),,NA,Tda,Campbell_RC
6363,Dianella tasmanica,,NA,Tdr,Johns et al 2015
5195,Dichanthium sericeum,,NA,Tda,Bowen_Phd
1964,Dichanthium sericeum,1,NA,Tda,MC_oneTrueList
4292,Dichelachne crinita,,NA,Tda,JN_MLR_list
1965,Dichelachne crinita,1,NA,Tda,MC_oneTrueList
6364,Dichelachne inaequiglumis,,NA,Tda,Johns et al 2015
1966,Dichelachne inaequiglumis,1,NA,Tdr,MC_oneTrueList
4293,Dichelachne micrantha,,NA,Tdr,JN_MLR_list
1967,Dichelachne micrantha,1,NA,Tdr,MC_oneTrueList
247,Dichelachne parva,,NA,Tda,Ling et al 2019
1968,Dichelachne parva,1,NA,Tda,MC_oneTrueList
1969,Dichelachne sieberiana,,NA,Tdr,MC_oneTrueList
5799,Dichondra repens,,NA,Tdr,Campbell_RC
4294,Dichondra repens,1,NA,Tdr,JN_MLR_list
6365,Dichondra repens,1,NA,Tda,Johns et al 2015
1970,Dichondra repens,1,NA,Tdr,MC_oneTrueList
5196,Dichondra sp.,,NA,Tdr,Bowen_Phd
6366,Dichondra sp. (Glabrous leaves),,NA,Tda,Johns et al 2015
1971,Dichopogon capillipes,,NA,Tdr,MC_oneTrueList
1972,Dicranopteris linearis,,NA,Tda,MC_oneTrueList
1973,Dielsia stenostachya,,NA,Tda,MC_oneTrueList
5197,Digitaria ammophila,,NA,Tdr,Bowen_Phd
1974,Digitaria ammophila,1,NA,Tdr,MC_oneTrueList
1975,Digitaria brownii,,NA,Tdr,MC_oneTrueList
1976,Digitaria ciliaris,,NA,Tdr,MC_oneTrueList
1977,Digitaria coenicola,,NA,Tdr,MC_oneTrueList
5198,Digitaria divaricatissima,,NA,Tdr,Bowen_Phd
1978,Digitaria divaricatissima ,,NA,Tdr,MC_oneTrueList
